lyric,label
"Se depender do seu ódio Eu não morro mais Se depender da sua inveja Eu não morro mais Se depender do seu veneno Eu não morro mais    Vai me ver dançando Vai me ver amando Vai cair pra trás    Já me desenganei desse amor marginal Cê não vale um real Pelos bares que andei De você me livrei Cê não vale um real    Então Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não    Se depender da sua empáfia Eu não morro mais Se depender da sua arrogância Vai sofrer demais Se depender do seu veneno Eu não morro mais    Vai me ver dançando Vai me ver amando Vai cair pra trás    Já me desenganei desse amor marginal Cê não vale um real Pelos bares que andei De você me livrei Cê não vale um real    Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não    Pensou que ia chorar por você Me apagar por você Me fazer sofrer Quero ver você se fu-! Pensou que ia chorar por você Me apagar por você Me fazer sofrer Quero é ver você se (Quero é ver você se foder)    Então Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não Chora, chora, chora Não Diz que vai embora Não Tá com inveja, aceita Não Vai cair, já deita Não    Chora, chora, chora Deita, deita, deita Diz que vai embora Vai cair, já deita Chora, chora, chora Deita, deita, deita Diz que vai embora Vai cair, já deita    Aí, Gaby, me ajuda Pra todo lugar que eu olho, mulher, só tem boy lixo Me arranja umas ervas, uma coisa assim    Aí, migo, calma Toma um xiri da bôta e canta na cara desse boy assim, ó    Nem vem com esse papo, que eu sei bem quem tu és! Tu já levou farelo, chora nos meus pés Tô pouco me lixando em te ver correndo atrás Não te faz de doido, só te digo uma coisa    Vai me ver dançando Vai me ver amando Vai cair pra trás Vai me ver dançando Vai me ver amando Vai cair pra trás    (Vai cair, é?)    ",mpb
"Quando nasci, um anjo torto Desses que vivem na sombra Disse: Vai, Carlos! Ser gauche na vida    As casas espiam os homens Que correm atrás de mulheres A tarde talvez fosse azul Não houvesse tantos desejos    O bonde passa cheio de pernas Pernas brancas pretas amarelas Para que tanta perna, meu Deus, pergunta meu coração Porém meus olhos Não perguntam nada    O homem atrás do bigode É sério, simples e forte Quase não conversa Tem poucos, raros amigos O homem atrás dos óculos e do bigode    Meu Deus, por que me abandonaste Se sabias que eu não era Deus Se sabias que eu era fraco    Mundo mundo vasto mundo Se eu me chamasse Raimundo Seria uma rima, não seria uma solução Mundo mundo vasto mundo Mais vasto é meu coração    Eu não devia te dizer Mas essa lua Mas esse conhaque Botam a gente comovido como o diabo    ",mpb
"Carolina foi pro samba Carolina Pra dançá o xenhenhém Carolina Todo mundo é caidinho Carolina Pelo cheiro que ela tem Carolina Hum, hum, hum Carolina, hum, hum, hum Carolina, hum, hum, hum Carolina Pelo cheiro que ela tem Carolina    Gente que nunca dançou Carolina Nesse dia quis dançá Carolina Só por causa do cheirinho Carolina Todo mundo tava lá Carolina Hum, hum, hum Carolina, hum, hum, hum Carolina, hum, hum, hum Carolina Todo mundo tava lá Carolina    Foi chegando o Delegado Pra oiá os que dançava Carolina O Xerife entrou na dança Carolina E no fim também cheirava Carolina Hum, hum, hum Carolina, hum, hum, hum Carolina, hum, hum, hum Carolina E no fim também cheirava Carolina    Falando: Aí chegou dono da casa O dono da casa chegou com a mulesta Chamou atenção de D. Carolina e: - D. Carolina venha cá. O povo anda falando aí que a senhora tem um cheiro diferente, é verdade? - Moço, sei disso não, é invenção do povo. - Ah, é invenção do povo, não é? - É sim senhor - Então dá licença Hum, hum, hum Carolina, hum, hum, hum Carolina    Eu quisera está por lá Carolina Pra dançar contigo o xote Carolina Pra também dá um cheirinho Carolina E fungar no teu cangote Carolina Hum, hum, hum Carolina, hum, hum, hum Carolina, hum, hum, hum Carolina E fungá no teu cangote Carolina    Lá, lá, lá, lá, lá, lá, lá...    ",mpb
"Me fale das andanças ex amor Dos melhores momentos que passou Me fale que vou te falar dos meus Eu tenho todo tempo pra ouvir Os melhores momentos que eu vivi São todos que passei ao lado teu. Mas se você quiser não vou  lembrar, Pra não te constranger Me ver chorar A gente fala então do que virá Eu tenho toda vida pela frente E vou viver da forma mais urgente Quem sabe um dia eu pare de te amar. E mesmo que isso possa acontecer Eu vou sentir saudade de você Que culpa pode ter o coração Que pena que a vida quis assim Você viver feliz longe de mim A dor rindo da minha solidão...    Se alguém vier pedir o meu conselho A gente não aprende no espelho A gente vive e sofre pra aprender Cada amor é tanto e diferente A vida insiste em dar esse presente Comece o dia amando mais você!    E mesmo que isso possa acontecer e Eu vou sentir saudade de você Que culpa pode ter o coração Que pena que  a vida quis assim Você viver feliz longe de mim A dor rindo da minha solidão    Se alguém vier pedir o meu conselho A gente não aprende no espelho A gente vive e sofre pra aprender E cada amor é tanto e diferente A vida insiste em dar esse presente Comece o dia amando mais você!    ",mpb
"Óia eu aqui de novo, xaxando Óia eu aqui de novo, para xaxar    Vou mostrar pr'esses cabras Que eu ainda dô no couro Isso é um desaforo Que eu não posso levá Óia eu aqui de novo, cantando Óia eu aqui de novo, xaxando Óia eu aqui de novo, mostrando Como se deve xaxar    Vem cá morena bela, vestida de chita Você é a mais bonita desse meu lugá Vai chamá Maria, chamá Luzia Vai chamá Zabé, chamá Requé Diz que tô aqui com alegria Seja noite ou seja dia (Eu tô aqui pra ensiná: Xaxado)    ",mpb
"Tô vendo tudo, tô vendo tudo Mas fico calado, faz de conta que sou mudo    Um país que crianças elimina Que não ouve o clamor dos esquecidos Onde nunca os humildes são ouvidos E uma elite sem Deus é quem domina    Que permite um estupro em cada esquina E a certeza da dúvida infeliz Onde quem tem razão baixa a cerviz E massacram-se o negro e a mulher    Pode ser o país de quem quiser Mas não é, com certeza, o meu país    Um país onde as leis são descartáveis Por ausência de códigos corretos Com quarenta milhões de analfabetos E maior multidão de miseráveis    Um país onde os homens confiáveis Não têm voz, não têm vez, nem diretriz Mas corruptos têm voz e vez e bis E o respaldo de estímulo incomum    Pode ser o país de qualquer um Mas não é com certeza o meu país    Um país que perdeu a identidade Sepultou o idioma português Aprendeu a falar pornofonês Aderindo à global vulgaridade    Um país que não tem capacidade De saber o que pensa e o que diz Que não pode esconder a cicatriz De um povo de bem que vive mal    Pode ser o país do carnaval Mas não é com certeza o meu país    Um país que seus índios discrimina E as ciências e as artes não respeita Um país que ainda morre de maleita Por atraso geral da medicina    Um país onde escola não ensina E hospital não dispõe de raio - x Onde a gente dos morros é feliz Se tem água de chuva e luz do sol    Pode ser o país do futebol Mas não é com certeza o meu país    Tô vendo tudo, tô vendo tudo Mas, fico calado, faz de conta que sou mudo    Um país que é doente e não se cura Quer ficar sempre no terceiro mundo Que do poço fatal chegou ao fundo Sem saber emergir da noite escura    Um país que engoliu a compostura Atendendo a políticos sutis Que dividem o Brasil em mil Brasis Pra melhor assaltar de ponta a ponta    Pode ser o país do faz-de-conta Mas não é com certeza o meu país    Tô vendo tudo, tô vendo tudo Mas, fico calado, faz de conta que sou mudo    ",mpb
"Se perguntar o que é o amor pra mim Não sei responder Não sei explicar Mas sei que o amor nasceu dentro de mim Me fez renascer Me fez despertar    Me disseram uma vez Que o danado do amor Pode ser fatal Dor sem ter remédio pra curar Me disseram também Que o amor faz bem E que vence o mal E até hoje ninguém conseguiu definir O que é o amor    Quando a gente ama, brilha mais que o sol É muita luz É emoção O amor Quando a gente ama, é um clarão do luar Que vem abençoar O nosso amor    ",mpb
"Dia de luz, festa de sol E o barquinho a deslizar No macio azul do mar Tudo é verão, o amor se faz Num barquinho pelo mar Desliza sem parar Sem intenção, nossa canção Vai saindo desse mar e o sol Vejo o barco e luz Dias tão azuis Volta do mar, desmaia o sol E o barquinho a deslizar E a vontade é de cantar Céu tão azul, ilhas do sul O barquinho é o coração Deslizando na canção Tudo isso é paz, tudo isso traz Uma calma de verão E então O barquinho vai, a tardinha cai O barquinho vai, a tardinha cai    ",mpb
Sopra un foglio di carta lo vedi il sole è giallo Ma se piove due segni di biro ti danno un ombrello Gli alberi non sono altro che fiaschi di vino girati Se ci metti due tipi là sotto saranno ubriachi L'erba è sempre verde e se vedi un punto lontano Non si scappa o è il buon dio o è un gabbiano e va    Verso il mare a volare Ed il mare è tutto blu E una nave a navigare Ha una vela non di più Ma sott'acqua i pesci sanno dove andare Dove gli pare non dove vuoi tu E il cielo sta a guardare Ed il cielo è sempre blu C'è un aereo lassù in alto E l'aereo scende giu C'è chi a terra lo saluta con la mano Va piano piano fuori da un bar Chissà dove va    Sopra un foglio di carta lo vedi chi viaggia in un treno Sono tre buone amici che mangiano e parlano piano Da un'America all'altra è uno scherzo ci vuole un secondo Basta fare un bel cerchio ed ecco che hai tutto il mondo Un ragazzo cammina cammina arriva ad un muro Chiude gli occhi un momento e davanti si vede il futuro già    E il futuro è un'astronave Che non ha tempo nè pietà Va su marte va dove vuole Niente mai lo sai la fermerà Se ci viene incontro non fa rumore Non chiede amore e non ne dà Continuiamo a suonare Lavorare in città Noi che abbiamo un pò paura Ma la paura passerà Siamo tutti in ballo siamo sul più bello In un acquarello che scolorirà    Sopra un foglio di carta lo vedi il sole è giallo ma scolorirà E se piove due segni di biro ti danno un ombrello che scolorirà Basta fare un bel cerchio ed ecco che hai tutto un mondo che scolorirà    ,mpb
Os meus olhos coloridos Me fazem refletir Eu estou sempre na minha E não posso mais fugir    Meu cabelo enrolado Todos querem imitar Eles estão baratinados Também querem enrolar    Você ri da minha roupa Você ri do meu cabelo Você ri da minha pele Você ri do meu sorriso    A verdade é que você (Todo brasileiro tem!) Tem sangue crioulo Tem cabelo duro Sarará crioulo    Sarará crioulo Sarará crioulo Sarará crioulo Sarará crioulo    ,mpb
"Um, dois, três e quatro, Dobro a perna e dou um salto, Viro e me viro ao revés e se eu caio conto até dez.    Depois, essa lenga-lenga Toda recomeça. Puxa vida, ora essa! Vivo na ponta dos pés.    Quando sou criança Viro orgulho da família: Giro em meia ponta Sobre minha sapatilha.    Quando sou brinquedo Me dão corda sem parar. Se a corda não acaba Eu não paro de dançar.    Sem querer esnobar Sei bem fazer um grand écart. E pra um bom salto acontecer Me abaixo num demi plié.    Sinto de repente Uma sensação de orgulho Se ao contrário de um mergulho Pulo no ar num gran jeté.    Quando estou num palco Entre luzes a brilhar, Eu me sinto um pássaro A voar, voar, voar.    Toda bailarina pela vida vai levar Sua doce sina de dançar, dançar, dançar...    ",mpb
"Apagaram tudo Pintaram tudo de cinza A palavra no muro Ficou coberta de tinta    Apagaram tudo Pintaram tudo de cinza Só ficou no muro Tristeza e tinta fresca    Nós que passamos apressados Pelas ruas da cidade Merecemos ler as letras E as palavras de gentileza    Por isso eu pergunto A você no mundo Se é mais inteligente O livro ou a sabedoria    O mundo é uma escola A vida é o circo ""Amor: palavra que liberta"" Já dizia o profeta    ",mpb
"Naquela mesa ele sentava sempre E me dizia sempre o que é viver melhor Naquela mesa ele contava histórias Que hoje na memória eu guardo e sei de cor Naquela mesa ele juntava gente E contava contente o que fez de manhã E nos seus olhos era tanto brilho Que mais que seu filho Eu fiquei seu fã    Eu não sabia que doía tanto Uma mesa num canto, uma casa e um jardim Se eu soubesse o quanto dói a vida Essa dor tão doída não doía assim Agora resta uma mesa na sala E hoje ninguém mais fala do seu bandolim    Naquela mesa tá faltando ele E a saudade dele tá doendo em mim Naquela mesa tá faltando ele E a saudade dele tá doendo em mim    ",mpb
"De uma caixa de costura Pano, linha e agulha Nasceu uma menina valente Emília, a Boneca-Gente    Nos primeiros momentos de vida Era toda desengonçada Ficar em pé não podia, caía Não conseguia nada    Emília, Emília, Emília Emília, Emília, Emília    Mas a partir do momento Que aprendeu a andar Emília tomou uma pílula E tagarelou, tagarelou a falar Tagarelou, tagarelou a falar    Ela é feita de pano Mas pensa como um ser humano Esperta e atrevida É uma maravilha Emília, Emília    Emília, Emília, Emília Emília, Emília, Emília    Para história, ela tem um plano Inventa mil idéias, não entra pelo cano Ah, essa boneca é uma maravilha!    ",mpb
"Assim que o dia amanheceu Lá no mar alto da paixão Dava pra ver o tempo ruir Cadê você? Que solidão! Esquecera de mim?    Enfim, de tudo o que há na Terra Não há nada em lugar nenhum Que vá crescer sem você chegar Longe de ti tudo parou Ninguém sabe o que eu sofri    Amar é um deserto e seus temores Vida que vai na sela dessas dores Não sabe voltar, me dá teu calor    Vem me fazer feliz porque eu te amo Você deságua em mim, e eu, oceano Me esqueço que amar é quase uma dor Só sei viver se for por você!    ",mpb
Ah hei! Ah hei! Ah hei! Ah! La Belle de Jour! Ah hei! Ah hei! Ah hei!    Eu lembro da moça bonita Da praia de Boa Viagem E a moça no meio da tarde De um domingo azul Azul era Belle de Jour Era a bela da tarde Seus olhos azuis como a tarde Na tarde de um domingo azul La Belle de Jour!    Eu lembro da moça bonita Da praia de Boa Viagem E a moça no meio da tarde De um domingo azul Azul era Belle de Jour Era a bela da tarde Seus olhos azuis como a tarde Na tarde de um domingo azul La Belle de Jour!    Belle de Jour! Oh! Oh! Belle de Jour! La Belle de Jour Era a moça mais linda De toda a cidade E foi justamente pra ela Que eu escrevi o meu primeiro blues    Mas Belle de Jour No azul viajava Seus olhos azuis como a tarde Na tarde de um domingo azul    La Belle de Jour! La Belle de Jour!    Eu lembro da moça bonita Da praia de Boa Viagem E a moça no meio da tarde De um domingo azul Azul era a Belle de Jour Era a bela da tarde Seus olhos azuis como a tarde Na tarde de um domingo azul La Belle de Jour!    Eu lembro da moça bonita Da praia de Boa Viagem E a moça no meio da tarde De um domingo azul Azul era a Belle de Jour Era a bela da tarde Seus olhos azuis como a tarde Na tarde de um domingo azul La Belle de Jour!.    Belle de Jour! Oh! Oh! Belle de Jour!    La Belle de Jour Era a moça mais linda De toda a cidade E foi justamente pra ela Que eu escrevi o meu primeiro blues    Mas Belle de Jour No azul viajava Seus olhos azuis como a tarde Na tarde de um domingo azul La Belle de Jour! Ah hei! Ah hei! Ah hei! Ah hei! Ah hei! Ah hei!    ,mpb
Não se admire se um dia Um beija-flor invadir A porta da tua casa Te der um beijo e partir Fui eu que mandei o beijo Que é pra matar meu desejo Faz tempo que eu não te vejo Ai que saudade d'ocê    Se um dia ocê se lembrar Escreva uma carta pra mim Bote logo no correio Com a frase dizendo assim Faz tempo que eu não te vejo Quero matar meu desejo Te mando um monte de beijo Ai que saudade sem fim    E se quiser recordar Aquele nosso namoro Quando eu ia viajar Você caía no choro Eu chorando pela estrada Mas o que que eu posso fazer Trabalhar é minha sina Eu gosto mesmo é d'ocê    ,mpb
"Morena eu quero chá, eu quero Chá, eu quero chá, morena bela Eu quero chá    Já, já, já, já morena bela eu Quero chá    Morena eu quero chá Eu quero chá, eu quero chá Morena bela eu quero chá    Já, já, já, já morena bela eu quero ch    Pula, pula moreninha não deixa O samba esfriar catuca Zeca do fole Para o compasso agitar Nas tanta da madrugada antes Da barra quebrar vai depressa Na cozinha e traz cházin pra nós tomar    Já, já, já, já morena bela eu quero chá    ",mpb
"De noite eu rondo a cidade A lhe procurar, sem encontrar No meio de olhares espio Em todos os bares Você, não está    Volto prá casa abatida Desencantada da vida O sonho, alegria me dá Nele, você está    Ah! Se eu tivesse Quem bem me quisesse Esse alguém me diria Desiste, essa busca é inútil Eu não desistia    Porém, com perfeita paciência Sigo a te buscar Hei de encontrar Bebendo com outras mulheres Rolando um dadinho Jogando bilhar    E nesse dia, então Vai dar na primeira edição Cena de sangue num bar Da avenida São João    Ah! Se eu tivesse Quem bem me quisesse Esse alguém me diria Desiste, essa busca é inútil Eu não desistia    Porém, com perfeita paciência Sigo a te buscar Hei de encontrar Bebendo com outras mulheres Rolando um dadinho Jogando bilhar    E nesse dia, então Vai dar na primeira edição Cena de sangue num bar Da avenida São João    ",mpb
"Eu quero uma casa no campo Onde eu possa compor muitos rocks rurais E tenha somente a certeza Dos amigos do peito e nada mais    Eu quero uma casa no campo Onde eu possa ficar no tamanho da paz E tenha somente a certeza Dos limites do corpo e nada mais    Eu quero carneiros e cabras Pastando solenes no meu jardim Eu quero o silêncio das línguas cansadas Eu quero a esperança de óculos E meu filho de cuca legal Eu quero plantar e colher com a mão A pimenta e o sal    Eu quero uma casa no campo Do tamanho ideal, pau-a-pique e sapé Onde eu possa plantar meus amigos Meus discos e livros e nada mais    Onde eu possa plantar meus amigos Meus discos, meus livros e nada mais Onde eu possa plantar meus amigos Meus discos e livros e nada mais    ",mpb
"Um amor assim delicado Você pega e despreza Não devia ter despertado Ajoelha e não reza    Dessa coisa que mete medo Pela sua grandeza Não sou o único culpado Disso eu tenho a certeza    Princesa, surpresa, você me arrasou Serpente, nem sente que me envenenou Senhora, e agora, me diga onde eu vou Senhora, serpente, princesa    Um amor assim violento Quando torna-se mágoa É o avesso de um sentimento Oceano sem água    Ondas, desejos de vingança Nessa desnatureza Batem forte sem esperança Contra a tua dureza    Princesa, surpresa, você me arrasou Serpente, nem sente que me envenenou Senhora, e agora, me diga onde eu vou Senhora, serpente, princesa    Um amor assim delicado Nenhum homem daria Talvez tenha sido pecado Apostar na alegria    Você pensa que eu tenho tudo E vazio me deixa Mas Deus não quer que eu fique mudo E eu te grito esta queixa    Princesa, surpresa, você me arrasou Serpente, nem sente que me envenenou Senhora, e agora, me diga onde eu vou Amiga, me diga...    ",mpb
"Já que depois de mais de cinco séculos E de ene ciclos de etnogenocídio O índio vive, em meio a mil flagelos Já tendo sido morto e renascido    Tal como o povo kadiwéu e o panará    Demarcação já! Demarcação já!    Já que diversos povos vêm sendo atacados Sem vir a ver a terra demarcada A começar pela primeira no Brasil Que o branco invadiu já na chegada A do tupinambá    Demarcação já! Demarcação já!    Já que, tal qual as obras da Transamazônica Quando os milicos os chamavam de silvícolas Hoje um projeto de outras obras faraônicas Correndo junto da expansão agrícola Induz a um indicídio, vide o povo kaiowá    Demarcação já! Demarcação já!    Já que tem bem mais latifúndio em desmesura Que terra indígena pelo país afora; E já que o latifúndio é só monocultura Mas a T.I. é polifauna e pluriflora    Ah!    Demarcação já! Demarcação já!    E um tratoriza, motosserra, transgeniza E o outro endeusa e diviniza a natureza O índio a ama por sagrada que ela é E o ruralista, pela grana que ela dá;    Hum, bah!    Demarcação já! Demarcação já!    Já que por retrospecto só o autóc Tone mantém compacta e muito intacta E não impacta, e não infecta, e se Conecta e tem um pacto com a mata    Sem a qual a água acabará    Demarcação já! Demarcação já!    Pra que não deixem nem terras indígenas Nem unidades de conservação Abertas como chagas cancerígenas Pelos efeitos da mineração    E de hidrelétricas no ventre da Amazônia, em Rondônia, no Pará    Demarcação já! Demarcação já!    Já que tal qual o negro e o homossexual O índio é tudo que não presta, como quer Quem quer tomar-­lhe tudo que lhe resta Seu território, herança do ancestral    E já que o que ele quer é o que é dele já    Demarcação, tá? Demarcação já!    Pro índio ter a aplicação do Estatuto Que linde o seu rincão qual um reduto E blinde-­o contra o branco mau e bruto Que lhe roubou aquilo que era seu    Tal como aconteceu, do Pampa ao Amapá    Demarcação lá! Demarcação já!    Já que é assim que certos brancos agem    Chamando-­os de selvagens, se reagem E de não índios, se nem fingem reação À violência e à violação    De seus direitos, de Humaitá ao Jaraguá    Demarcação já! Demarcação já!    Pois índio pode ter iPad, freezer, TV, caminhonete, voadeira Que nem por isso deixa de ser índio Nem de querer e ter na sua aldeia Cuia, canoa, cocar, arco, maracá    Demarcação já! Demarcação já!    Pra que o indígena não seja um indigente Um alcoólatra, um escravo ou exilado Ou acampado à beira duma estrada Ou confinado e no final um suicida Já velho ou jovem ou pior, piá    Demarcação já! Demarcação já!    Por nós não vermos como natural A sua morte sociocultural Em outros termos, por nos condoermos E termos como belo e absoluto    Seu contributo do tupi ao tucupi, do guarani ao guaraná    Demarcação já! Demarcação já!    Pois guaranis e makuxis e pataxós Estão em nós, e somos nós, pois índio é nós É quem dentro de nós a gente traz, aliás De kaiapós e kaiowás somos xarás    Xará    Demarcação já! Demarcação já!    Pra não perdermos com quem aprender A comover-­nos ao olhar e ver As árvores, os pássaros e rios A chuva, a rocha, a noite, o sol, a arara E a flor de maracujá    Demarcação já! Demarcação já!    Pelo respeito e pelo direito À diferença e à diversidade De cada etnia, cada minoria De cada espécie da comunidade De seres vivos que na Terra ainda há    Demarcação já! Demarcação já!    Por um mundo melhor ou, pelo menos Algum mundo por vir; por um futuro Melhor ou, Oxalá, algum futuro Por eles e por nós, por todo mundo    Que nessa barca junto todo mundo tá    Demarcação já! Demarcação já!    Já que depois que o enxame de Ibirapueras E de Maracanãs de mata for pro chão Os yanomami morrerão deveras Mas seus xamãs seu povo vingarão E sobre a humanidade o céu cairá    Demarcação já! Demarcação já!    Já que, por isso, o plano do krenak encerra Cantar, dançar, pra suspender o céu E indígena sem terra é todos sem a Terra É toda a civilização ao léu    Ao deus­-dará    Demarcação já! Demarcação já!    Sem mais embromação na mesa do Palácio Nem mais embaço na gaveta da Justiça Nem mais demora nem delonga no processo Nem retrocesso nem pendenga no Congresso Nem lengalenga, nenhenhém nem blablablá!    Demarcação já! Demarcação já!    Pra que nas terras finalmente demarcadas Ou autodemarcadas pelos índios Nem madeireiros, garimpeiros, fazendeiros Mandantes nem capangas nem jagunços Milícias nem polícias os afrontem    Vrá!    Demarcação ontem! Demarcação já!    E deixa o índio, deixa o índio, deixa os índios lá    ",mpb
"Eu quero um banho de cheiro Eu quero um banho de lua Eu quero navegar Eu quero uma menina Que me ensine noite e dia O valor do bê-a-bá O bê-a-bá dos seus olhos Morena bonita da boca do rio O bê-a-bá das narinas do rei O bê-a-bá da bahia Dançando alegria Magia, magia, nos filhos de gandhi No bê-a-bá dos baianos Que charme bonito, foi o santo que deu No bê-a-bá do senhor do bonfim No bê-a-bá do sertão Sem chover, sem colher Sem comer, sem lazer,    O beabá do brasil    ",mpb
"Eu quis te conhecer, mas tenho que aceitar Caberá ao nosso amor o eterno ou o não dá Pode ser cruel a eternidade Eu ando em frente por sentir vontade    Eu quis te convencer, mas chega de insistir Caberá ao nosso amor o que há de vir Pode ser a eternidade má Caminho em frente pra sentir saudade    Paper clips and crayons in my bed Everybody thinks that I am sad I take my ride in melodies And bees and birds Will hear my words Will be both us and you and them together    'Cause I can forget about myself trying to be everybody else I feel allright that we can go away And please my day I'll let you stay with me if you surrender    ",mpb
"I    Ouviram do Ipiranga as margens plácidas De um povo heroico o brado retumbante E o sol da liberdade, em raios fúlgidos Brilhou no céu da pátria nesse instante    Se o penhor dessa igualdade Conseguimos conquistar com braço forte Em teu seio, ó liberdade Desafia o nosso peito a própria morte!    Ó Pátria amada Idolatrada Salve! Salve!    Brasil, um sonho intenso, um raio vívido De amor e de esperança à terra desce Se em teu formoso céu, risonho e límpido A imagem do Cruzeiro resplandece    Gigante pela própria natureza És belo, és forte, impávido colosso E o teu futuro espelha essa grandeza    Terra adorada Entre outras mil És tu, Brasil Ó Pátria amada! Dos filhos deste solo és mãe gentil Pátria amada Brasil!    II    Deitado eternamente em berço esplêndido Ao som do mar e à luz do céu profundo Fulguras, ó Brasil, florão da América Iluminado ao sol do Novo Mundo!    Do que a terra mais garrida Teus risonhos, lindos campos têm mais flores Nossos bosques têm mais vida Nossa vida, no teu seio, mais amores    Ó Pátria amada Idolatrada Salve! Salve!    Brasil, de amor eterno seja símbolo O lábaro que ostentas estrelado E diga o verde-louro dessa flâmula Paz no futuro e glória no passado    Mas, se ergues da justiça a clava forte Verás que um filho teu não foge à luta Nem teme, quem te adora, a própria morte    Terra adorada Entre outras mil És tu, Brasil Ó Pátria amada! Dos filhos deste solo és mãe gentil Pátria amada Brasil!    ",mpb
Na onda leve da brisa do dia Na onda longa do trem Na brisa leve da vida do dia Eu encontrei o meu bem    Não era fogo nem alegoria Não era fuga também Não era medo da melancolia Era o dia de bem    O jeito dela levando meu tento Iluminura no breu O mundo dela lançando doçura Na amargura do meu    A calma dela mudando meu rumo As curvas dela também Na estação do acaso Eu encontrei o meu bem    E tudo foi desbotando até desaparecer    ,mpb
"Sem querer te perdi tentando te encontrar Por te amar demais sofri, amor Me senti traído e traidor Fui cruel sem saber que entre o bem e o mal Deus criou um laço forte, um nó E quem viverá um lado só?    A paixão veio assim afluente sem fim Rio que não deságua Aprendi com a dor nada mais é o amor Que o encontro das águas Esse amor Hoje vai pra nunca mais voltar    Como faz o velho pescador Quando sabe que é a vez do mar Qual de nós Foi buscar o que já viu partir Quis gritar, mas segurou a voz, Quis chorar, mas conseguiu sorrir?    Quem eu sou Pra querer Entender O amor    ",mpb
Eu nunca soube o que fazer com as vírgulas Conheço umas palavras míseras Não sei o que quer dizer a metáfora O que eu digo me vem das vísceras    Nunca mais vou me enganar com você Fique comigo na memória Não sei um outro jeito de dizer Estou indo embora da nossa história Dessa vez de vez    Eu nunca soube o que fazer com as vírgulas Conheço umas palavras míseras Não sei o que quer dizer a metáfora O que eu digo me vem das vísceras    Nunca mais vou me enganar com você Fique comigo na memória Não sei um outro jeito de dizer Estou indo embora da nossa história Dessa vez de vez    Eu nunca soube o que fazer com as sílabas    ,mpb
"Todo o dia é o mesmo dia A vida é tão tacanha Nada novo sob o sol Tem que se esconder no escuro Quem na luz se banha Por debaixo do lençol    Nessa terra a dor é grande E a ambição pequena Carnaval e futebol Quem não finge Quem não mente Quem mais goza e pena É que serve de farol    Existe alguém em nós Em muito dentre nós esse alguém Que brilha mais do que milhões de sóis E que a escuridão conhece também Existe alguém aqui Fundo no fundo de você de mim Que grita para quem quiser ouvir Quando canta assim:    Toda a noite é a mesma noite A vida é tão estreita Nada de novo ao luar Todo mundo quer saber Com quem você se deita Nada pode prosperar É domingo, é fevereiro É sete de setembro Futebol e carnaval Nada muda, é tudo escuro E até onde eu me lembro Uma dor que é sempre igual    Existe alguém em nós Em muito dentre nós esse alguém Que brilha mais do que milhões de sóis E que a escuridão conhece também Existe alguém aqui Fundo no fundo de você de mim Que grita para quem quiser ouvir Quando canta assim:    Eta, Eta, Eta, Eta, É a lua, é o sol é a luz de Tieta Eta, Eta    ",mpb
"Quando o muro separa uma ponte une Se a vingança encara o remorso pune Você vem me agarra, alguém vem me solta Você vai na marra, ela um dia volta    E se a força é tua ela um dia é nossa Olha o muro, olha a ponte, olhe o dia de ontem chegando Que medo você tem de nós, olha aí    Você corta um verso, eu escrevo outro Você me prende vivo, eu escapo morto    De repente olha eu de novo    Perturbando a paz, exigindo troco Vamos por aí eu e meu cachorro Olha um verso, olha o outro Olha o velho, olha o moço chegando Que medo você tem de nós, olha aí    O muro caiu, olha a ponte Da liberdade guardiã O braço do Cristo, horizonte Abraça o dia de amanhã    Olha aí... Olha aí... Olha aí...    ",mpb
"Quero que todos os dias do ano todos os dias da vida de meia em meia hora de 5 em 5 minutos me digas: Eu te amo.    Ouvindo-te dizer: Eu te amo, creio, no momento, que sou amado. No momento anterior e no seguinte, como sabê-lo?    Quero que me repitas até a exaustão que me amas que me amas que me amas. Do contrário evapora-se a amação pois ao não dizer: Eu te amo, desmentes apagas teu amor por mim.    Exijo de ti o perene comunicado. Não exijo senão isto, isto sempre, isto cada vez mais. Quero ser amado por e em tua palavra nem sei de outra maneira a não ser esta de reconhecer o dom amoroso, a perfeita maneira de saber-se amado: amor na raiz da palavra e na sua emissão, amor saltando da língua nacional, amor feito som vibração espacial. No momento em que não me dizes: Eu te amo, inexoravelmente sei que deixaste de amar-me, que nunca me amastes antes.    Se não me disseres urgente repetido Eu te amoamoamoamoamo, verdade fulminante que acabas de desentranhar, eu me precipito no caos, essa coleção de objetos de não-amor.    ",mpb
